timestamp,label,confidence,mean_l,mean_a,mean_b,std_l,std_a,std_b
2026-01-21 16:13:07,1830,0.8,160.1094,127.5978,138.62550000000002,7.782379561548205,1.6247569541313729,3.7027354415343456
2026-01-23 02:35:00,6209,0.68,150.3085,133.47660000000002,134.3598,10.343612896372232,4.297772962825927,9.030578273842707
2026-01-23 02:35:00,6209,0.72,148.4589,133.3934,135.7473,10.856754155363438,4.6170809436262354,9.460107965028929
2026-01-23 02:37:13,1939,0.72,107.3302,133.08620000000002,139.8209,17.378911587323238,2.0356742273739994,3.896950498787652
2026-01-23 02:37:15,1939,0.64,107.50110000000001,132.9025,139.8408,17.347558871207177,2.1595818460993295,4.117651680266116
2026-01-23 02:37:18,1939,0.76,107.6003,133.0949,139.85580000000002,17.24056669341235,2.115867195737635,3.6144994618890323
2026-01-23 02:38:29,6209,0.7,146.4151,132.9873,137.5342,7.653038088890142,4.425419608353476,9.809252283431253
2026-01-23 02:38:31,6209,0.7,146.41230000000002,131.3667,135.08530000000002,8.72822483154493,4.283086633492263,11.31755379532137
